dataset,seed,method,stage,trial_id,class_id,x,y
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00250,1,-1.523382306098938,0.89247727394104
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00117,0,6.3836188316345215,8.757116317749023
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00240,1,6.377055644989014,2.291227340698242
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00088,0,-1.7832038402557373,3.0190091133117676
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00222,1,4.666642665863037,6.230504512786865
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00198,1,-2.1410539150238037,1.3891302347183228
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00073,0,5.2433977127075195,1.7175236940383911
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00070,0,8.57182788848877,-1.1640154123306274
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00181,1,-2.2823548316955566,3.0990560054779053
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00010,0,8.703935623168945,9.305590629577637
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00255,1,15.132223129272461,2.3561081886291504
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00224,1,10.337014198303223,2.890761137008667
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00074,0,12.498868942260742,-0.6818146705627441
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00083,0,5.207022666931152,2.419741630554199
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00107,0,-1.3343077898025513,2.85821533203125
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00194,1,-4.2288994789123535,0.6972751021385193
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00168,1,10.617406845092773,4.373425006866455
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00263,1,10.851604461669922,6.943383693695068
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00109,0,13.551292419433594,6.420029640197754
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00092,0,10.79837417602539,8.405807495117188
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00072,0,4.1464033126831055,3.5681231021881104
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00241,1,9.435271263122559,9.273176193237305
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00094,0,3.502964973449707,-0.5496659278869629
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00142,1,2.604184627532959,1.8762768507003784
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00018,0,4.488947868347168,0.9962637424468994
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00061,0,-1.5096156597137451,2.4469873905181885
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00154,1,11.899165153503418,-0.006945369299501181
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00231,1,17.027809143066406,2.900397300720215
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00221,1,10.117146492004395,7.893584728240967
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00037,0,-2.0162513256073,3.332491397857666
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00009,0,-2.861637830734253,1.2958632707595825
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00147,1,14.89258098602295,4.464547634124756
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00248,1,3.9852676391601562,4.851075172424316
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00236,1,2.4065260887145996,2.106290817260742
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00184,1,10.484562873840332,4.159361839294434
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00048,0,10.563133239746094,1.9930530786514282
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00174,1,7.717251777648926,7.234515190124512
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00039,0,-3.379438877105713,2.2502870559692383
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00075,0,4.975241661071777,2.3620312213897705
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00111,0,3.8500468730926514,0.8602972030639648
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00101,0,6.157596111297607,1.9761122465133667
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00119,0,-2.277911424636841,2.123490571975708
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00030,0,14.47453498840332,6.662818908691406
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00151,1,15.693592071533203,2.305600881576538
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00015,0,9.2152099609375,6.95024299621582
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00136,1,10.264214515686035,1.521673321723938
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00005,0,3.5093653202056885,-0.4691084325313568
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00019,0,4.793726921081543,1.730273723602295
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00065,0,-4.491586208343506,2.073777675628662
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00007,0,14.200203895568848,5.288656711578369
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00099,0,14.315253257751465,6.11195707321167
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00229,1,10.715949058532715,2.2092018127441406
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00046,0,11.690911293029785,0.16580751538276672
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00008,0,7.575169563293457,8.616073608398438
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00089,0,11.262228012084961,0.12996159493923187
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00035,0,15.769506454467773,1.0780762434005737
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00260,1,7.464232921600342,0.9018402099609375
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00245,1,-4.077504634857178,0.41994616389274597
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00163,1,17.02757453918457,4.524846076965332
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00170,1,9.369187355041504,9.295536041259766
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00041,0,4.287682056427002,6.151373386383057
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00034,0,7.4438958168029785,8.442178726196289
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00118,0,7.031285762786865,1.1741498708724976
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00254,1,10.380501747131348,3.0732126235961914
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00157,1,16.854524612426758,2.7843446731567383
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00185,1,8.214276313781738,1.1385433673858643
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00155,1,14.377581596374512,6.840606689453125
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00095,0,15.102927207946777,1.7084524631500244
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00125,0,3.8693859577178955,1.1691046953201294
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00211,1,14.641986846923828,3.424931764602661
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00262,1,5.8902411460876465,1.9116462469100952
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00165,1,16.026180267333984,2.176893711090088
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00208,1,15.445249557495117,2.073632001876831
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00047,0,17.070825576782227,4.470499515533447
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00186,1,-1.0660388469696045,2.967172384262085
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00216,1,12.301429748535156,6.863682746887207
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00108,0,7.479365348815918,10.042595863342285
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00164,1,-4.026790142059326,0.4624998867511749
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00050,0,11.64577865600586,-0.15629741549491882
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00187,1,-2.476741313934326,2.2577450275421143
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00127,0,3.532472610473633,1.8046420812606812
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00197,1,3.6424720287323,-0.4698811173439026
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00217,1,6.5152907371521,8.660388946533203
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00199,1,8.550934791564941,-0.9893572330474854
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00171,1,14.87166976928711,3.793379068374634
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00025,0,12.839877128601074,-1.0867626667022705
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00219,1,7.515252590179443,9.70460033416748
selfregulationscp1,1,umap,t3_rebasis,selfregulationscp1_train_n00063,0,3.9619786739349365,3.810757637023926
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00143,1,-0.013840726244880463,0.21390956135333494
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00080,0,0.29764627027849216,0.2199053348623947
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00067,0,-0.20945555775243901,-0.10819350823347983
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00110,0,0.5112387145199941,-0.07981125002224529
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00028,0,0.9272379531613897,-0.20364930466436257
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00152,1,0.2602429812008669,-0.655340617692713
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00261,1,0.36937948840105544,-0.09293841573550356
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00090,0,-0.2538471469510472,-0.3520806843299299
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00183,1,0.6146859500337938,-0.1333990514621442
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00212,1,0.45107400312009777,-0.42686815759882896
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00156,1,-0.09878236641817395,-0.25170931212176706
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00150,1,-0.6499984231249701,-0.2098368336859174
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00114,0,0.2558160082236929,-0.019622207947111
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00175,1,0.2638800586118136,0.09910368636637928
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00033,0,0.0004517957433554954,0.14549954148810892
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00022,0,-0.5489680534994592,0.24582365012564317
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00188,1,0.3710777910566507,0.03949238513331439
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00256,1,0.16028344508704473,0.0511020074046998
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00020,0,-0.17938160467726666,0.3152515000633638
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00235,1,-0.27627311680784267,-0.14664703928994818
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00059,0,-0.11990471650513401,-0.17829457141472274
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00237,1,0.4981252782592441,-0.1807984418984216
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00173,1,-0.48571503217056256,-0.17439006551235667
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00177,1,0.626509793375049,-0.0983007120377246
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00207,1,-0.14432566639315597,0.3148112184671278
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00004,0,0.7743232322178509,0.3897978480719896
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00026,0,-0.2784123118581167,0.03794513317623642
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00043,0,-0.01653211784473192,0.29521244112161266
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00149,1,-0.007342634490345363,-0.2118838744631398
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00045,0,0.2575015597188786,-0.060856978915145646
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00227,1,0.3286069402593582,0.26604056461859776
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00014,0,0.06853546826594162,-0.5407116432028309
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00085,0,0.5809956264528814,0.0908618386865156
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00182,1,-0.8295159867882328,-0.03846326031765817
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00060,0,0.02649020623288283,-0.26273613173989485
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00234,1,-0.2505927265807876,0.059700683859335496
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00200,1,-0.5042475525643277,-0.29006083197908705
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00054,0,0.3470807906041125,0.24920894829764598
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00251,1,0.4396707939762901,0.10011964084269848
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00103,0,-0.017069957227943976,-0.42854945952405366
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00077,0,0.60082781501671,-0.38102929415332226
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00267,1,0.33363369374791724,-0.04307489894599717
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00176,1,-0.48035189957112057,0.4589853973066619
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00051,0,0.09528345175036167,0.11823623527887718
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00128,0,-0.145165886677468,0.3151631830405085
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00122,0,-0.1265556500596455,0.4018269018680706
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00265,1,0.769498631457455,1.0232764206627698
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00193,1,-0.9487056034020154,0.031680178159398456
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00160,1,0.1843687581259814,-0.022301196598399402
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00084,0,-0.5511117450599818,-0.17060604545289904
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00134,0,-0.23776722755907453,-0.07383554229796017
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00220,1,-0.48655554879775886,0.20813949575034932
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00132,0,0.31120083138926236,-0.3052481821690676
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00096,0,-0.31407027600317017,-0.6160355356563066
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00244,1,0.30857205996056264,0.5977374731580856
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00071,0,-0.24622044891005646,-0.3236491162328039
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00068,0,-0.4876820438654745,-0.3214590211474934
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00087,0,0.2874479318526403,0.24831998095911137
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00167,1,0.6601124155032572,0.04811970561673933
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00017,0,-0.48170865858017475,0.4537221407702813
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00016,0,0.7166265912976559,-0.26613240448502695
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00206,1,-0.0032078775697382874,-0.10024430190473599
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00129,0,-0.9505868996485114,-0.17696131702610315
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00146,1,0.482047106139255,-0.2796583745923373
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00013,0,-0.2207501585478779,0.17845058481932627
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00195,1,1.2323201503728007,0.25185121140881084
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00189,1,-0.20067083732014368,0.17772461213497945
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00133,0,-0.5974206209856772,-0.5664274279455246
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00032,0,0.15108786437681646,0.5988400592951943
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00138,1,-0.12787271092502905,0.36526435087770037
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00252,1,-0.1456619830098851,-0.1887139752531069
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00038,0,-0.7553162614901793,-0.17771533913575602
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00042,0,-0.7955934657694231,0.0917958981964054
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00225,1,0.13371856665350434,0.30627496161442047
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00130,0,0.7907501748069673,0.1000727443948578
selfregulationscp1,1,pca,baseline,selfregulationscp1_train_n00233,1,-0.7767732010140824,0.015897203626160858
